feature_1,feature_2,paired_observations,pearson_correlation,abs_pearson_correlation
shfe_close_cny_per_ton,uk_ftse100_antofagasta,128,0.9533625691379496,0.9533625691379496
shfe_settlement_cny_per_ton,uk_ftse100_antofagasta,128,0.9532655689693685,0.9532655689693685
india_nifty50,global_ev_stock_units,132,0.9532560970915731,0.9532560970915731
turkey_ppi_motor_vehicles_index,germany_dax,140,0.953169027603912,0.953169027603912
turkey_ppi_metal_ores_index,turkey_bist100,140,0.953109026174037,0.953109026174037
source_value_10000_ton,us_cpi_index,114,0.9530327472948418,0.9530327472948418
china_refined_copper_production_ton,us_cpi_index,114,0.9530327472948417,0.9530327472948417
turkey_ppi_nonferrous_metals_index,chile_ipsa,140,0.9530283093818879,0.9530283093818879
shfe_pre_settlement_cny_per_ton,usa_nasdaq_composite,128,0.9530047161958103,0.9530047161958103
usa_nasdaq_composite,global_wind_capacity_mw,132,0.9529368428114303,0.9529368428114303
icsg_refined_usage_ton,chile_concentrator_electricity_mj_per_ton,72,0.9529245705753387,0.9529245705753387
turkey_bist100,global_ev_sales_units,132,0.9529158039886673,0.9529158039886673
shfe_pre_settlement_cny_per_ton,uk_ftse100_antofagasta,128,0.9528794780264989,0.9528794780264989
usd_inr,turkey_ppi_basic_metals_index,140,0.9528458262769491,0.9528458262769491
turkey_ppi_wire_cable_index,canada_tsx_composite,140,0.9527250913311109,0.9527250913311109
canada_tsx_composite_capstone_copper,hong_kong_hang_seng_zijin_mining,140,0.9526886487069941,0.9526886487069941
source_value_10000_ton,euro_area_hicp,115,0.9525318367679413,0.9525318367679413
china_refined_copper_production_ton,euro_area_hicp,115,0.9525318367679413,0.9525318367679413
germany_dax,rest_of_world_ev_stock_units,132,0.9524097099539847,0.9524097099539847
us_cpi_index,global_ev_stock_units,131,0.9523576403621882,0.9523576403621882
turkey_cpi_index,global_renewable_capacity_mw,132,0.9522771635566035,0.9522771635566035
us_cpi_index,us_ppi,138,0.9522401031933565,0.9522401031933565
turkey_domestic_ppi_index,icsg_mine_production_ton,92,0.9522373060737456,0.9522373060737456
turkey_domestic_ppi_index,turkey_ppi_nonferrous_metal_ores_index,140,0.9522190578794648,0.9522190578794648
japan_nikkei225,usa_nasdaq_composite,140,0.9521107294102299,0.9521107294102299
turkey_usd_try_monthly_average,usa_ev_sales_units,132,0.9521102384780308,0.9521102384780308
turkey_capacity_investment_goods_percent,turkey_capacity_motor_vehicles_percent,140,0.9518180284300132,0.9518180284300132
turkey_ppi_electrical_equipment_index,germany_dax,140,0.9517861871525708,0.9517861871525708
japan_ppi,global_renewable_capacity_mw,132,0.9515307276283589,0.9515307276283589
turkey_ppi_motor_vehicles_index,turkey_ppi_nonferrous_metal_ores_index,140,0.9514302120099856,0.9514302120099856
turkey_bist100,global_solar_capacity_mw,132,0.9513872221600945,0.9513872221600945
china_refined_copper_production_ton,japan_cpi,115,0.9513471618989265,0.9513471618989265
source_value_10000_ton,japan_cpi,115,0.951347161898926,0.951347161898926
turkey_usd_try_monthly_average,world_copper_mine_production_ton,120,0.9512338751512899,0.9512338751512899
turkey_ppi_motor_vehicles_index,global_ev_sales_share_percent,132,0.9512021769799839,0.9512021769799839
turkey_ppi_household_appliances_index,germany_dax,140,0.951119103824144,0.951119103824144
canada_tsx_composite_capstone_copper,usa_sp500_southern_copper,140,0.9510638880629523,0.9510638880629523
world_copper_mine_production_ton,global_solar_capacity_mw,120,0.951041222580448,0.951041222580448
euro_area_hicp,icsg_refined_production_ton,91,0.9510196160906461,0.9510196160906461
peru_bvl_general,canada_tsx_composite_lundin_mining,139,0.9509813391639963,0.9509813391639963
gold_usd_per_troy_ounce,silver_usd_per_troy_ounce,139,0.9509677397227776,0.9509677397227776
indonesia_exports,euro_area_copper_production_ppi,138,0.9509501421946872,0.9509501421946872
usd_inr,global_ev_sales_share_percent,132,0.9508913891929262,0.9508913891929262
chile_sulfuric_acid_consumption_ton,chile_sulfuric_acid_import_ton,120,0.9507922607923878,0.9507922607923878
turkey_usd_try_monthly_average,usa_sp500,140,0.9506374003155176,0.9506374003155176
usa_sp500,europe_ev_stock_units,132,0.9505282041045772,0.9505282041045772
us_cpi_index,turkey_domestic_ppi_index,138,0.9504247239695814,0.9504247239695814
us_cpi_index,usa_sp500,138,0.9502500760480833,0.9502500760480833
turkey_ppi_household_appliances_index,global_ev_sales_share_percent,132,0.9501914241775129,0.9501914241775129
canada_tsx_composite_capstone_copper,usa_sp500_freeport_mcmoran,140,0.950183755038905,0.950183755038905
china_refined_copper_production_ton,turkey_ppi_basic_metals_index,115,0.9501097418137479,0.9501097418137479
source_value_10000_ton,turkey_ppi_basic_metals_index,115,0.9501097418137472,0.9501097418137472
canada_tsx_composite,usa_dow_jones,140,0.9501027133907343,0.9501027133907343
turkey_bist100,europe_ev_stock_units,132,0.9500580698141899,0.9500580698141899
turkey_ppi_wire_cable_index,germany_dax,140,0.9500496427315374,0.9500496427315374
usa_sp500,europe_ev_sales_units,132,0.9499122409041453,0.9499122409041453
turkey_ppi_metal_ores_index,peru_bvl_general,139,0.9498848240484467,0.9498848240484467
japan_ppi,global_solar_capacity_mw,132,0.9498780888806584,0.9498780888806584
turkey_usd_try_monthly_average,global_wind_capacity_mw,132,0.9497028211047597,0.9497028211047597
indonesia_exports,euro_area_ppi,138,0.9496361863075735,0.9496361863075735
m2_money_supply,europe_ev_sales_units,132,0.9495774810415567,0.9495774810415567
turkey_ppi_basic_metals_index,canada_tsx_composite_capstone_copper,140,0.9492909213854569,0.9492909213854569
us_cpi_index,usa_dow_jones,138,0.9492763823026572,0.9492763823026572
japan_nikkei225,global_solar_capacity_mw,132,0.9492665672229802,0.9492665672229802
china_refined_copper_production_ton,global_ev_sales_units,111,0.9492257841791953,0.9492257841791953
source_value_10000_ton,global_ev_sales_units,111,0.9492257841791949,0.9492257841791949
turkey_eur_try_monthly_average,turkey_ppi_nonferrous_metal_ores_index,140,0.9491369490611731,0.9491369490611731
europe_ev_sales_units,usa_ev_sales_units,132,0.9490813748939475,0.9490813748939475
turkey_cpi_index,japan_nikkei225,140,0.9490308505545819,0.9490308505545819
us_cpi_index,world_copper_refinery_production_ton,95,0.9489542095424021,0.9489542095424021
japan_ppi,icsg_refined_production_ton,91,0.9489304384602282,0.9489304384602282
turkey_ppi_nonferrous_metals_index,peru_bvl_general,139,0.948914979590307,0.948914979590307
turkey_ppi_wire_cable_index,usa_ev_sales_units,132,0.9488766203429391,0.9488766203429391
turkey_ppi_nonferrous_metals_index,europe_ev_stock_units,132,0.9488543456747841,0.9488543456747841
us_cpi_index,icsg_refined_production_ton,90,0.9488405064353511,0.9488405064353511
usd_inr,europe_ev_stock_units,132,0.948839976851914,0.948839976851914
canada_tsx_composite,peru_bvl_general,139,0.9488367786514436,0.9488367786514436
turkey_ppi_nonferrous_metals_index,global_ev_sales_units,132,0.9487234686680249,0.9487234686680249
turkey_cpi_index,canada_tsx_composite,140,0.9486387813160421,0.9486387813160421
icsg_mine_production_ton,global_solar_capacity_mw,84,0.948600343641518,0.948600343641518
japan_cpi,turkey_ppi_metal_ores_index,139,0.9485724235392146,0.9485724235392146
japan_nikkei225,global_renewable_capacity_mw,132,0.9485578405659385,0.9485578405659385
turkey_ppi_wire_cable_index,usa_sp500,140,0.9484806969610833,0.9484806969610833
turkey_ppi_metal_ores_index,world_copper_refinery_production_ton,96,0.9484681965560637,0.9484681965560637
turkey_eur_try_monthly_average,india_nifty50,140,0.9484300444405515,0.9484300444405515
world_copper_mine_production_ton,global_ev_stock_units,120,0.9483335318857704,0.9483335318857704
turkey_ppi_metal_ores_index,turkey_usd_try_monthly_average,140,0.9482716318773357,0.9482716318773357
world_copper_mine_production_ton,icsg_refined_usage_ton,84,0.9482688708708293,0.9482688708708293
china_ev_stock_units,global_wind_capacity_mw,132,0.9482597153155763,0.9482597153155763
turkey_ppi_nonferrous_metals_index,germany_dax,140,0.9482306353828862,0.9482306353828862
europe_ev_sales_units,global_solar_capacity_mw,132,0.9482125410451225,0.9482125410451225
turkey_ppi_basic_metals_index,turkey_ppi_nonferrous_metals_index,140,0.948192855756399,0.948192855756399
euro_area_hicp,europe_ev_sales_units,132,0.9481851170914002,0.9481851170914002
icsg_refined_production_ton,global_ev_sales_share_percent,84,0.9481268413696909,0.9481268413696909
germany_10y_bund_yield,us_10y_treasury_yield,138,0.9480753240353,0.9480753240353
global_solar_capacity_mw,usa_ev_sales_units,132,0.9480673269425777,0.9480673269425777
japan_ppi,rest_of_world_ev_sales_units,132,0.9479850697663582,0.9479850697663582
euro_area_hicp,rest_of_world_ev_sales_units,132,0.9479029738090538,0.9479029738090538
us_cpi_index,euro_area_copper_production_ppi,137,0.9478952982521478,0.9478952982521478
euro_area_hicp,china_ev_stock_units,132,0.9478805536027708,0.9478805536027708
china_refined_copper_production_ton,global_ev_stock_units,111,0.9478610383893703,0.9478610383893703
source_value_10000_ton,global_ev_stock_units,111,0.94786103838937,0.94786103838937
turkey_eur_try_monthly_average,global_wind_capacity_mw,132,0.9478150278289265,0.9478150278289265
india_nifty50,icsg_refined_usage_ton,92,0.9477953411939377,0.9477953411939377
usd_inr,turkey_usd_try_monthly_average,140,0.9476902547195705,0.9476902547195705
chile_copper_fuel_consumption_tj,china_ev_sales_units,120,0.9476884628811287,0.9476884628811287
china_refined_copper_production_ton,turkey_ppi_motor_vehicles_index,115,0.9476808583010585,0.9476808583010585
source_value_10000_ton,turkey_ppi_motor_vehicles_index,115,0.9476808583010581,0.9476808583010581
india_nifty50,chile_copper_total_energy_consumption_tj,120,0.9476675758042788,0.9476675758042788
turkey_ppi_wire_cable_index,canada_tsx_composite_capstone_copper,140,0.9476594629436406,0.9476594629436406
icsg_mine_production_ton,europe_ev_sales_units,84,0.947642266327879,0.947642266327879
turkey_ppi_wire_cable_index,world_copper_mine_production_ton,120,0.94762069308307,0.94762069308307
usa_sp500,global_ev_sales_units,132,0.9475826632760613,0.9475826632760613
aluminum_cash_usd_per_ton,tin_cash_usd_per_ton,140,0.9475386169517223,0.9475386169517223
turkey_eur_try_monthly_average,icsg_mine_production_ton,92,0.9475297173364631,0.9475297173364631
japan_ppi,turkey_bist100,139,0.9473036970685489,0.9473036970685489
turkey_bist100,world_copper_refinery_production_ton,96,0.9471862594505345,0.9471862594505345
us_10y_treasury_yield,us_2y_yield,140,0.9471424675192762,0.9471424675192762
gold_usd_per_troy_ounce,usa_sp500_southern_copper,139,0.9470907961897769,0.9470907961897769
usd_inr,japan_ppi,139,0.9470446629744663,0.9470446629744663
germany_dax,global_solar_capacity_mw,132,0.9468827739314667,0.9468827739314667
usd_inr,chile_copper_fuel_consumption_tj,120,0.9467793408757196,0.9467793408757196
global_ev_stock_units,usa_ev_sales_units,132,0.9466341627931935,0.9466341627931935
usa_nasdaq_composite,global_renewable_capacity_mw,132,0.9465757931524715,0.9465757931524715
japan_10y_yield,world_copper_refinery_production_ton,96,0.9465535877675547,0.9465535877675547
turkey_ppi_electrical_equipment_index,usa_sp500,140,0.946333726386422,0.946333726386422
us_cpi_index,japan_cpi,138,0.9462279541126617,0.9462279541126617
japan_ppi,china_ev_stock_units,132,0.9461076633759286,0.9461076633759286
germany_dax,china_ev_stock_units,132,0.9460567949357976,0.9460567949357976
turkey_domestic_ppi_index,germany_dax,140,0.9460074312305986,0.9460074312305986
turkey_ppi_electrical_equipment_index,icsg_mine_production_ton,92,0.9459340702353938,0.9459340702353938
silver_usd_per_troy_ounce,hong_kong_hang_seng_zijin_mining,139,0.9459286507430065,0.9459286507430065
gold_usd_per_troy_ounce,turkey_cpi_index,139,0.9458981895141733,0.9458981895141733
turkey_ppi_motor_vehicles_index,usa_sp500,140,0.9458872613326205,0.9458872613326205
usa_nasdaq_composite,canada_tsx_composite_capstone_copper,140,0.9458463096576432,0.9458463096576432
india_nifty50,chile_copper_fuel_consumption_tj,120,0.9458382438095738,0.9458382438095738
euro_area_hicp,world_copper_refinery_production_ton,96,0.9456845034931898,0.9456845034931898
china_refined_copper_production_ton,turkey_ppi_electrical_equipment_index,115,0.9456842455075573,0.9456842455075573
source_value_10000_ton,turkey_ppi_electrical_equipment_index,115,0.945684245507557,0.945684245507557
usa_sp500,global_ev_sales_share_percent,132,0.9456360649604316,0.9456360649604316
china_refined_copper_production_ton,usd_inr,115,0.9455805265802621,0.9455805265802621
source_value_10000_ton,usd_inr,115,0.9455805265802617,0.9455805265802617
india_nifty50,usa_nasdaq_composite,140,0.9455668289448617,0.9455668289448617
chile_copper_total_energy_consumption_tj,europe_ev_sales_units,120,0.9455379778470566,0.9455379778470566
germany_dax,usa_dow_jones,140,0.94545813017867,0.94545813017867
global_ev_sales_share_percent,rest_of_world_ev_stock_units,132,0.9453854918905328,0.9453854918905328
chile_copper_fuel_consumption_tj,china_ev_stock_units,120,0.9453197664945423,0.9453197664945423
south_korea_kospi,canada_tsx_composite_lundin_mining,140,0.9452007029015145,0.9452007029015145
chile_copper_fuel_consumption_tj,rest_of_world_ev_stock_units,120,0.9451827330109424,0.9451827330109424
icsg_refined_usage_ton,usa_ev_sales_units,84,0.9451638662908138,0.9451638662908138
germany_dax,rest_of_world_ev_sales_units,132,0.945125770560461,0.945125770560461
source_value_10000_ton,icsg_refined_production_ton,74,0.94498926168143,0.94498926168143
china_refined_copper_production_ton,icsg_refined_production_ton,74,0.9449892616814299,0.9449892616814299
japan_nikkei225,canada_tsx_composite_capstone_copper,140,0.9449077543769875,0.9449077543769875
chile_copper_fuel_consumption_tj,rest_of_world_ev_sales_units,120,0.9448860289567855,0.9448860289567855
us_cpi_index,turkey_ppi_electrical_equipment_index,138,0.9448302216458342,0.9448302216458342
turkey_ppi_metal_ores_index,china_ev_sales_units,132,0.9448124892799592,0.9448124892799592
japan_ppi,global_wind_capacity_mw,132,0.9446625413807788,0.9446625413807788
australia_asx200,germany_dax,140,0.9446324515169643,0.9446324515169643
shfe_settlement_cny_per_ton,japan_nikkei225,128,0.9446099028383186,0.9446099028383186
shfe_close_cny_per_ton,japan_nikkei225,128,0.944605397933979,0.944605397933979
turkey_ppi_metal_ores_index,germany_dax,140,0.9444596236745825,0.9444596236745825
shfe_pre_settlement_cny_per_ton,japan_nikkei225,128,0.9443952901450484,0.9443952901450484
turkey_ppi_nonferrous_metal_ores_index,global_solar_capacity_mw,132,0.9443642124918796,0.9443642124918796
turkey_ppi_basic_metals_index,chile_copper_fuel_consumption_tj,120,0.944338079120738,0.944338079120738
turkey_ppi_nonferrous_metal_ores_index,usa_ev_stock_units,132,0.9442738543535661,0.9442738543535661
turkey_ppi_electrical_equipment_index,japan_nikkei225,140,0.9442313060571577,0.9442313060571577
china_ev_sales_units,europe_ev_sales_units,132,0.9441392405789903,0.9441392405789903
germany_dax,global_ev_stock_units,132,0.9441023597181629,0.9441023597181629
germany_dax,japan_nikkei225,140,0.9440821626895476,0.9440821626895476
global_export,global_import,92,0.9440388194452471,0.9440388194452471
canada_tsx_composite_hudbay_minerals,canada_tsx_composite_lundin_mining,140,0.9439520258372759,0.9439520258372759
china_refined_copper_production_ton,turkey_domestic_ppi_index,115,0.9439186165437716,0.9439186165437716
source_value_10000_ton,turkey_domestic_ppi_index,115,0.9439186165437716,0.9439186165437716
turkey_ppi_nonferrous_metals_index,global_renewable_capacity_mw,132,0.9439122751884749,0.9439122751884749
usa_sp500,usa_ev_stock_units,132,0.9437396072564114,0.9437396072564114
silver_usd_per_troy_ounce,china_csi300_jiangxi_copper,139,0.9437142364483155,0.9437142364483155
turkey_ppi_motor_vehicles_index,icsg_mine_production_ton,92,0.9436891714094316,0.9436891714094316
us_cpi_index,turkey_ppi_motor_vehicles_index,138,0.9436886060176977,0.9436886060176977
japan_10y_yield,turkey_ppi_wire_cable_index,138,0.943677114413055,0.943677114413055
turkey_ppi_household_appliances_index,icsg_mine_production_ton,92,0.9436739299360137,0.9436739299360137
usd_cdf,chile_copper_fuel_consumption_tj,120,0.9436491499127486,0.9436491499127486
turkey_domestic_ppi_index,usa_ev_sales_units,132,0.9435471720494074,0.9435471720494074
canada_tsx_composite_lundin_mining,china_csi300_jiangxi_copper,140,0.9434280638975848,0.9434280638975848
china_refined_copper_production_ton,turkey_ppi_household_appliances_index,115,0.943414543676346,0.943414543676346
source_value_10000_ton,turkey_ppi_household_appliances_index,115,0.9434145436763458,0.9434145436763458
usd_inr,turkey_eur_try_monthly_average,140,0.9433978172966841,0.9433978172966841
japan_nikkei225,usa_ev_stock_units,132,0.9433066653620996,0.9433066653620996
us_ppi,japan_ppi,139,0.9432696738277239,0.9432696738277239
turkey_usd_try_monthly_average,germany_dax,140,0.9431363922880119,0.9431363922880119
euro_area_copper_production_ppi,global_ev_sales_share_percent,132,0.9431199196190653,0.9431199196190653
euro_area_hicp,turkey_bist100,139,0.9430751411699875,0.9430751411699875
euro_area_copper_production_ppi,europe_ev_sales_units,132,0.9430708240207379,0.9430708240207379
turkey_domestic_ppi_index,usa_sp500,140,0.9430173522590398,0.9430173522590398
china_csi300_jiangxi_copper,usa_nyse_hecla_mining,140,0.9429977503836403,0.9429977503836403
turkey_ppi_wire_cable_index,global_wind_capacity_mw,132,0.9429655431883194,0.9429655431883194
world_copper_mine_production_ton,chile_open_pit_fuel_mj_per_ton,108,0.9428748014717727,0.9428748014717727
world_copper_refinery_production_ton,icsg_mine_production_ton,84,0.9426025588556016,0.9426025588556016
japan_cpi,germany_dax,139,0.9425861492168692,0.9425861492168692
china_refined_copper_production_ton,chile_copper_fuel_consumption_tj,101,0.9425721418039731,0.9425721418039731
source_value_10000_ton,chile_copper_fuel_consumption_tj,101,0.9425721418039729,0.9425721418039729
shfe_close_cny_per_ton,usa_sp500_southern_copper,128,0.9425616976313513,0.9425616976313513
shfe_settlement_cny_per_ton,usa_sp500_southern_copper,128,0.9424911217048798,0.9424911217048798
china_refined_copper_production_ton,global_ev_sales_share_percent,111,0.9424693334994714,0.9424693334994714
source_value_10000_ton,global_ev_sales_share_percent,111,0.9424693334994712,0.9424693334994712
usd_cdf,global_wind_capacity_mw,132,0.9424578484101075,0.9424578484101075
gold_usd_per_troy_ounce,peru_bvl_general,139,0.9423992997609898,0.9423992997609898
us_cpi_index,turkey_ppi_wire_cable_index,138,0.9423886853682816,0.9423886853682816
usd_inr,global_ev_sales_units,132,0.9423740811851438,0.9423740811851438
shfe_pre_settlement_cny_per_ton,usa_sp500_southern_copper,128,0.9423597765447429,0.9423597765447429
usd_jpy,icsg_mine_production_ton,92,0.9423391161911222,0.9423391161911222
world_copper_mine_production_ton,world_copper_reserves_ton,96,0.9422840362279166,0.9422840362279166
turkey_eur_try_monthly_average,usa_ev_sales_units,132,0.9422781866033573,0.9422781866033573
india_nifty50,china_ev_stock_units,132,0.9421967778735646,0.9421967778735646
icsg_mine_production_ton,china_ev_stock_units,84,0.942061196722113,0.942061196722113
chile_copper_total_energy_consumption_tj,europe_ev_stock_units,120,0.9420424042675767,0.9420424042675767
global_wind_capacity_mw,rest_of_world_ev_sales_units,132,0.9420402703982288,0.9420402703982288
turkey_domestic_ppi_index,world_copper_mine_production_ton,120,0.9419881862898416,0.9419881862898416
euro_area_copper_production_ppi,canada_tsx_composite_capstone_copper,138,0.9419147948771409,0.9419147948771409
japan_cpi,global_ev_sales_share_percent,132,0.9418427497904857,0.9418427497904857
usd_jpy,japan_ppi,139,0.9417871523783781,0.9417871523783781
usd_inr,world_copper_refinery_production_ton,96,0.9417804411545945,0.9417804411545945
icsg_refined_usage_ton,peru_mining_employment,72,0.9417036088661785,0.9417036088661785
china_refined_copper_production_ton,turkey_ppi_wire_cable_index,115,0.9416111404565086,0.9416111404565086
source_value_10000_ton,turkey_ppi_wire_cable_index,115,0.9416111404565086,0.9416111404565086
turkey_eur_try_monthly_average,world_copper_mine_production_ton,120,0.9414937010644965,0.9414937010644965
china_refined_copper_production_ton,china_ev_sales_units,111,0.941434996246947,0.941434996246947
source_value_10000_ton,china_ev_sales_units,111,0.9414349962469469,0.9414349962469469
turkey_ppi_electrical_equipment_index,canada_tsx_composite,140,0.941412430535632,0.941412430535632
turkey_ppi_household_appliances_index,usa_sp500,140,0.9414101628030223,0.9414101628030223
turkey_eur_try_monthly_average,canada_tsx_composite_capstone_copper,140,0.9413705521143383,0.9413705521143383
turkey_ppi_electrical_equipment_index,canada_tsx_composite_capstone_copper,140,0.9412804236303661,0.9412804236303661
japan_nikkei225,europe_ev_stock_units,132,0.9412722527268494,0.9412722527268494
australia_asx200,canada_tsx_composite,140,0.9412656966769353,0.9412656966769353
euro_area_copper_production_ppi,japan_ppi,138,0.9412155762029784,0.9412155762029784
japan_nikkei225,global_ev_sales_units,132,0.9412036456285485,0.9412036456285485
turkey_ppi_wire_cable_index,usa_sp500_southern_copper,140,0.9411503758342857,0.9411503758342857
turkey_eur_try_monthly_average,canada_tsx_composite,140,0.9408606035415843,0.9408606035415843
turkey_ppi_wire_cable_index,hong_kong_hang_seng_zijin_mining,140,0.9407305174288585,0.9407305174288585
usa_dow_jones,europe_ev_sales_units,132,0.940689936893628,0.940689936893628
turkey_ppi_nonferrous_metal_ores_index,turkey_bist100,140,0.9406128178065307,0.9406128178065307
usd_inr,chile_copper_total_energy_consumption_tj,120,0.9405973042221317,0.9405973042221317
chile_copper_total_energy_consumption_tj,global_ev_sales_share_percent,120,0.9405594478316278,0.9405594478316278
japan_nikkei225,global_ev_stock_units,132,0.9403573232074525,0.9403573232074525
world_copper_mine_production_ton,world_copper_refinery_production_ton,96,0.9403513296330611,0.9403513296330611
icsg_refined_production_ton,chile_open_pit_fuel_mj_per_ton,72,0.9403153628940569,0.9403153628940569
euro_area_hicp,chile_open_pit_fuel_mj_per_ton,120,0.9402382788522922,0.9402382788522922
turkey_eur_try_monthly_average,chile_copper_fuel_consumption_tj,120,0.94012561237977,0.94012561237977
turkey_eur_try_monthly_average,japan_nikkei225,140,0.9400565859914592,0.9400565859914592
chile_copper_total_energy_consumption_tj,usa_ev_stock_units,120,0.9399382736389985,0.9399382736389985
us_cpi_index,turkey_ppi_household_appliances_index,138,0.9399358943060858,0.9399358943060858
turkey_cpi_index,usa_sp500,140,0.9398974770349116,0.9398974770349116
global_wind_capacity_mw,rest_of_world_ev_stock_units,132,0.9398413240013996,0.9398413240013996
gold_usd_per_troy_ounce,germany_dax,139,0.9397633563048151,0.9397633563048151
usd_inr,usa_sp500,140,0.939624690952174,0.939624690952174
usd_inr,global_solar_capacity_mw,132,0.9395277420629078,0.9395277420629078
china_refined_copper_production_ton,india_nifty50,115,0.9395004637724516,0.9395004637724516
source_value_10000_ton,india_nifty50,115,0.939500463772451,0.939500463772451
chile_open_pit_fuel_mj_per_ton,usa_ev_sales_units,120,0.9394338883564145,0.9394338883564145
turkey_ppi_basic_metals_index,europe_ev_sales_units,132,0.9394062831892858,0.9394062831892858
world_copper_refinery_production_ton,europe_ev_sales_units,96,0.9393331377894245,0.9393331377894245
turkey_ppi_electrical_equipment_index,usa_ev_sales_units,132,0.9393328158728989,0.9393328158728989
turkey_ppi_basic_metals_index,turkey_ppi_metal_ores_index,140,0.9393187978621146,0.9393187978621146
usa_nasdaq_composite,europe_ev_sales_units,132,0.939263296998078,0.939263296998078
europe_ev_sales_units,usa_ev_stock_units,132,0.9391324332011068,0.9391324332011068
japan_ppi,turkey_cpi_index,139,0.9390930798078756,0.9390930798078756
usa_sp500,global_ev_stock_units,132,0.9390194375264248,0.9390194375264248
gold_usd_per_troy_ounce,japan_nikkei225,139,0.9390090143173928,0.9390090143173928
china_refined_copper_production_ton,china_ev_stock_units,111,0.9386250404548169,0.9386250404548169
source_value_10000_ton,china_ev_stock_units,111,0.9386250404548168,0.9386250404548168
euro_area_copper_production_ppi,india_nifty50,138,0.9386107936910019,0.9386107936910019
turkey_ppi_motor_vehicles_index,india_nifty50,140,0.9386047765115603,0.9386047765115603
turkey_domestic_ppi_index,canada_tsx_composite_capstone_copper,140,0.938502118310786,0.938502118310786
canada_tsx_composite_capstone_copper,global_ev_sales_units,132,0.9384652289965283,0.9384652289965283
turkey_domestic_ppi_index,japan_nikkei225,140,0.9384040222169897,0.9384040222169897
turkey_ppi_wire_cable_index,icsg_mine_production_ton,92,0.9383576326136128,0.9383576326136128
usd_inr,usa_ev_sales_units,132,0.9383035279924654,0.9383035279924654
turkey_ppi_household_appliances_index,japan_nikkei225,140,0.9382694047817711,0.9382694047817711
usa_nasdaq_composite,chile_copper_total_energy_consumption_tj,120,0.9382661866660994,0.9382661866660994
turkey_usd_try_monthly_average,chile_copper_fuel_consumption_tj,120,0.9382591339342032,0.9382591339342032
japan_nikkei225,china_ev_sales_units,132,0.9381370432633341,0.9381370432633341
japan_nikkei225,global_wind_capacity_mw,132,0.9381204085092913,0.9381204085092913
usd_inr,turkey_domestic_ppi_index,140,0.9381165599597387,0.9381165599597387
china_refined_copper_production_ton,usa_sp500,115,0.9379700195829265,0.9379700195829265
source_value_10000_ton,usa_sp500,115,0.9379700195829265,0.9379700195829265
canada_tsx_composite,global_renewable_capacity_mw,132,0.9379570672404554,0.9379570672404554
japan_10y_yield,turkey_ppi_electrical_equipment_index,138,0.9378499590431226,0.9378499590431226
turkey_ppi_nonferrous_metal_ores_index,world_copper_refinery_production_ton,96,0.9378117412327498,0.9378117412327498
gold_usd_per_troy_ounce,rest_of_world_ev_stock_units,132,0.9378056782662623,0.9378056782662623
icsg_mine_production_ton,rest_of_world_ev_sales_units,84,0.9377874141084345,0.9377874141084345
turkey_ppi_nonferrous_metal_ores_index,germany_dax,140,0.9377650785938746,0.9377650785938746
canada_tsx_composite_hudbay_minerals,china_csi300_jiangxi_copper,140,0.9377081597397234,0.9377081597397234
turkey_domestic_ppi_index,canada_tsx_composite,140,0.9376481754977538,0.9376481754977538
turkey_ppi_metal_ores_index,europe_ev_stock_units,132,0.9376086590592314,0.9376086590592314
turkey_ppi_electrical_equipment_index,world_copper_mine_production_ton,120,0.9375991308532267,0.9375991308532267
us_cpi_index,china_ev_stock_units,131,0.9375505445851788,0.9375505445851788
japan_10y_yield,turkey_ppi_household_appliances_index,138,0.9374642750285548,0.9374642750285548
usa_dow_jones,global_solar_capacity_mw,132,0.9373050416308321,0.9373050416308321
world_copper_refinery_production_ton,chile_open_pit_fuel_mj_per_ton,84,0.9371365854180542,0.9371365854180542
canada_tsx_composite,global_solar_capacity_mw,132,0.937098815383011,0.937098815383011
japan_ppi,chile_copper_fuel_consumption_tj,120,0.9370799897582315,0.9370799897582315
china_refined_copper_production_ton,rest_of_world_ev_sales_units,111,0.9370450823886147,0.9370450823886147
source_value_10000_ton,rest_of_world_ev_sales_units,111,0.9370450823886142,0.9370450823886142
india_nifty50,rest_of_world_ev_sales_units,132,0.9370268492227887,0.9370268492227887
peru_bvl_general,hong_kong_hang_seng_zijin_mining,139,0.9369845608381867,0.9369845608381867
usd_inr,icsg_refined_usage_ton,92,0.9369445315763475,0.9369445315763475
japan_ppi,europe_ev_sales_units,132,0.9369070633838805,0.9369070633838805
usa_sp500,china_ev_sales_units,132,0.9368579691988929,0.9368579691988929
canada_tsx_composite_capstone_copper,uk_ftse100_antofagasta,140,0.9368508406357176,0.9368508406357176
usd_krw,turkey_usd_try_monthly_average,140,0.9368094942372743,0.9368094942372743
shfe_close_cny_per_ton,hong_kong_hang_seng_zijin_mining,128,0.9368024686916923,0.9368024686916923
usd_inr,turkey_ppi_wire_cable_index,140,0.936771097527354,0.936771097527354
shfe_settlement_cny_per_ton,hong_kong_hang_seng_zijin_mining,128,0.9367050462425693,0.9367050462425693
turkey_domestic_ppi_index,india_nifty50,140,0.9366427447404005,0.9366427447404005
canada_tsx_composite_capstone_copper,china_ev_sales_units,132,0.9366423543506566,0.9366423543506566
turkey_ppi_metal_ores_index,global_ev_sales_units,132,0.9365567146175875,0.9365567146175875
